doc_id,clausula_id,clausula,sentimiento,confianza,tiene_negador,tiene_cuantificador_bajo,tiene_modal_atenuante,topico
57147,1,"Igualmente, resultan valiosos los materiales de estudio compartidos, pues constituyen un apoyo importante para complementar y apropiarnos de los contenidos vistos en la sesión",POS,0.939,False,False,False,-1
57148,0,Sabe mucho y le transmite a uno ese conocimiento,POS,0.9401,False,False,False,1
57150,0,Es bastante dinámico en las actividades propuestas para lograr el entendimiento del tema,POS,0.8334,False,False,False,1
57158,0,"Muy bien profesor, uno aprende mucho",POS,0.9751,False,False,False,-1
57160,0,Son actividades comprensibles para el tema,NEU,0.5434,False,False,False,1
57165,0,Siempre busca la participación de nosotros en las actividades,POS,0.6626,False,False,False,-1
57168,0,Nos tiene paciencia y uno aprende,POS,0.6302,False,False,False,1
57170,0,"Se nota que sabe de los temas explicados, y son entendibles",POS,0.9193,False,False,False,1
57176,0,"Creativo, siempre llega temprano, actividades lúdicas creativas para reforzar lo aprendido",POS,0.8678,False,False,False,13
57177,0,Se nota que sabe lo que habla y trata de hacer entrar en razón a los estudiantes,POS,0.9156,False,False,False,0
57178,0,Se aprecia la creatividad del profesor al proponer actividades diferentes y novedosas,POS,0.958,False,False,False,0
57179,0,Sabe mucho,NEU,0.4886,False,False,False,1
57183,0,El profesor tiene un excelente manejo de los temas y aprendemos mucho,POS,0.979,False,False,False,0
57190,0,Valoro la disposición de la docente para mantener un ambiente respetuoso dentro del aula,POS,0.8452,False,False,False,-1
57191,0,Explicaciones claras,NEU,0.5714,False,False,False,1
57193,0,"Destaco la solidez académica del docente y su capacidad para articular los contenidos del curso con la realidad del entorno, más allá de la transmisión de conceptos, logra propiciar espacios de reflexión donde los saberes se conectan con problemáticas actuales y contextos concretos, favoreciendo una comprensión más crítica y aplicada",POS,0.5835,False,False,False,-1
57193,1,"Asimismo, es valiosa su capacidad para generar diálogo y pensamiento analítico en los estudiantes, promoviendo el cuestionamiento",POS,0.8088,False,False,False,0
57193,2,Creando una formación integral y coherente con las exigencias del mundo actual,NEU,0.5851,False,False,False,8
57209,0,"Es notable el conocimiento empírico del que dota el docente, durante todas las sesiones, ofrece ejemplificaciones de los temas expuestos a partir de diversos casos de la vida real (mayoritariamente vividos por él) lo que permite apropiar más fácilmente los conceptos enseñados",POS,0.7509,False,False,False,-1
57210,0,"La docente en cuestión brinda conocimiento extenso sobre el cambio, un punto demasiado fuerte a su favor es su iniciativa en la investigación de noticias actuales del entorno empresarial que puedan relacionarse con la materia, promoviendo no solo la apropiación de los temas con casos reales, sino también la iniciativa del estudiante por investigar sobre la realidad de sus entornos, volviendo lo alguien más conciente de lo que pasa a su alrededor",POS,0.5381,True,False,False,0
57211,0,"EL profesor fomenta un espacio en su materia completamente diferente a todos los anteriores vistos hasta el semestre al que pertenece, desafía la enseñanza convencional con el objetivo de disruptir la metodología a la que están acostumbrados los estudiantes, a pesar de que puede resultar molesto para los mismos en un principio, por lo menos, en mi caso, genera gradualmente expectativas con la materia",NEG,0.7581,False,True,False,3
57216,0,"El profesor es muy amable, atento y querido",POS,0.9756,False,False,False,-1
57216,1,"Se notan mucho sus ganas y su pasión por enseñar, a la vez que su experticia y dominio del tema",POS,0.9406,False,False,False,-1
57216,2,Es creativo al proponer un metodo de participación interesante que incentiva a la misma,POS,0.884,False,False,False,1
57217,0,"El profesor es muy amable, es respetuoso y querido",POS,0.9734,False,False,False,0
57217,1,Nos incentiva a presentar en publico y a desarrollar muchas mas habilidades aparte del contenido de la clase,POS,0.8897,False,False,False,-1
57217,2,Es claro explicando y con gusto responde a dudas,POS,0.6804,False,False,False,1
57218,0,El profesor resalta por tener maneras innovadoras para clases,POS,0.9342,False,False,False,-1
57218,1,"Despierta el interés de sus estudiantes al traer propuestas que aportan a muchas habilidades, lo que hace el proceso de aprendizaje mucho mas ameno, interesante y creativo",POS,0.9596,False,False,False,-1
57219,0,El profesor demuestra un gran dominio del tema,POS,0.9198,False,False,False,0
57219,1,Es amable y se nota la dedicación que tiene a su trabajo y propone muchas actividades interesantes que fomentan el aprendizaje por fuera de clase,POS,0.9745,False,False,False,0
57226,0,La profesora resalta por su creatividad y por proponer actividades vivenciales que refuerzan los conocimientos en clase,POS,0.9467,False,False,False,0
57226,1,"Es refrescante, diferente y disfrutable",POS,0.9721,False,False,False,8
57227,0,"Jairo es increíble, tiene una manera de inspirar a sus estudiantes muy única y efectiva",POS,0.9748,False,False,False,-1
57227,1,Tiene un gran conocimiento del tema y lo transforma en algo lúdico para que sea fácil de aprender,POS,0.954,False,False,False,-1
57227,2,"Su actitud positiva y su pasión por la estrategia se sienten cada clase, lo que la ha convertido en una de las mas interesantes y disfrutables",POS,0.973,False,False,False,-1
57230,0,Explica bien el profe,POS,0.8686,False,False,False,-1
57231,0,Buen profesor,POS,0.4512,False,False,False,0
57232,0,Busca la forma de explicar de manera que todo quede claro,NEU,0.6847,False,False,False,1
57233,0,Explica bien,NEU,0.5083,False,False,False,1
57235,0,"El profesor maneja una metodología en la que el estudiante es el encargado de encontrar la solución a los problemas propuestos en clase conforme avanzan los temas, por lo que permite generar aún más autonomía en los mismos",NEU,0.5772,False,False,False,0
57236,0,"La clase implementa todo tipo de rama de la administración en sistemas de casos que hacen que ninguna sesión sea igual a la anterior, permitiendo aprender desde diversos ámbitos",NEU,0.6767,True,False,False,0
57237,0,"Está bien que el profesor busque realizar actividades dinámicas y que no sean solo hoja y papel, también se destaca y valora el hecho de que sea muy respetuoso y amable con los estudiantes, haciendo un ambiente cómodo y por el que no se siente cansancio al asistir a sus clases",POS,0.9186,True,False,False,0
57238,0,Brindó un espacio en el que cada estudiante participó y demostró dominio del tema abordado,POS,0.7548,False,False,False,0
57241,0,Asigna libros interesantes y parece tener dominio de los temas,POS,0.9314,False,False,False,12
57242,0,"Se le nota el gusto por enseñar, el trato humano hacia cada estudiante, la educación y el respeto",POS,0.936,False,False,False,-1
57242,1,Un ejemplo admirable,POS,0.9304,False,False,False,1
57243,0,Buen manejo de voz propia y atención de los estudiantes,POS,0.935,False,False,False,0
57243,1,Da buenas explicaciones,POS,0.723,False,False,False,1
57244,0,"Los simuladores de Harvard son muy útiles y didácticos, el profe es respetuoso y demuestra dominio de los temas",POS,0.973,False,False,False,-1
57252,0,Explica bien,NEU,0.5083,False,False,False,1
57253,0,Explica bien,NEU,0.5083,False,False,False,1
57254,0,"Excelente profesora, buena estrategias para la clase",POS,0.9739,False,False,False,0
57257,0,"Son buenas las actividades para poner el práctica los temas vistos, las clases ejemplificadas ayudan a comprender los temas",POS,0.9409,False,False,False,0
57265,0,"muy buena profesora, muy empatica y amable, sus clases son dinamicas e interesantes lo que nos ayuda a un mejor rendimiento",POS,0.9769,False,False,False,0
57269,0,"La profesora tiene a una tutora que tiene más paciencia que ella, de esta manera el grupo se puede confiar en que está tutora responderá dudas de manera más tranquila",POS,0.8947,False,False,False,0
57274,0,Muy buen docente sabe mucho y explica muy bien,POS,0.9697,False,False,False,-1
57276,0,"Dominio del tema, da breaks en sus clases y tiene distintas formas de aprendizaje",POS,0.8142,False,False,False,0
57277,0,Excelente profesor,POS,0.44,False,False,False,0
57278,0,Super buen profesor,POS,0.9235,False,False,False,0
57279,0,Excelente profesor,POS,0.44,False,False,False,0
57281,0,Dominio del tema,NEU,0.6677,False,False,False,1
57282,0,Buen docente,POS,0.4926,False,False,False,0
57283,0,Ella sabe,NEU,0.5783,False,False,False,1
57283,1,lo expresa de forma difícil de entender,NEG,0.7485,False,False,False,1
57284,0,"Dominio del tema, cercano con sus estudiantes, se preocupa por que todos estén aprendiendo",POS,0.8738,False,False,False,0
57285,0,Muy buen docente,POS,0.9422,False,False,False,0
57288,0,Buena docente,POS,0.4728,False,False,False,0
57289,0,Es buen docente,POS,0.9111,False,False,False,0
57290,0,Buena docente,POS,0.4728,False,False,False,0
57291,0,Buen docente,POS,0.4926,False,False,False,0
57292,0,Buena docente,POS,0.4728,False,False,False,0
57293,0,"Dominio del tema, explica de manera concreta y profunda, responde todas las preguntas",POS,0.7242,False,False,False,1
57296,0,Muy amable y explica súper bien,POS,0.9726,False,False,False,1
57298,0,Muestra mucho material dinámico,POS,0.7856,False,False,False,8
57299,0,"Considero que en general es un muy buen docente, es claro, cumple con los horarios",POS,0.961,False,False,False,0
57299,1,Mantiene el respeto con el estudiante sin ser un docente 'parco',NEU,0.6555,True,False,False,0
57300,0,Es muy dinámica su clase,POS,0.8906,False,False,False,0
57302,0,"Cercania con los estudiantes y que busca una cercania para que entendamo, ademas de apoyar herramientas como la ia y tecnologias para facilitar un poco el aprendizaje",POS,0.6276,False,True,False,-1
57304,0,"Explica muy bien, nos tiene paciencia y son muy claros los temas que explica y la metodología que maneja",POS,0.9688,False,False,False,1
57305,0,"Explica muy bien, está pendiente de lo que necesitemos y nos aclara las dudas que tenemos",POS,0.8821,False,False,False,5
57306,0,Nos explica bien,POS,0.5782,False,False,False,1
57308,0,Ha mejorado en los aspectos en los que se le hacia feedback por parte de los estudiantes,POS,0.8753,False,False,False,0
57309,0,"Estoy poco satisfecho no es claro con los temas, no explica bien y es confuso",NEG,0.977,True,True,False,11
57311,0,Ha mejorado en los aspectos en los que se le hacia feedback por parte de los estudiantes,POS,0.8753,False,False,False,0
57312,0,Muy pendiente de cada uno de nosotros y se cerciora que siempre entendamos,POS,0.6728,False,False,False,1
57312,1,Clases funcionales y divertidas,POS,0.8506,False,False,False,-1
57313,0,"Excelente profesor, de los mejores",POS,0.976,False,False,False,0
57314,0,Muy buena actitud y clases dinámicas,POS,0.9766,False,False,False,0
57318,0,Muy pendiente de cada uno de nosotros y se cerciora que siempre entendamos,POS,0.6728,False,False,False,1
57321,0,"Excelente profesor, de los mejores",POS,0.976,False,False,False,0
57322,0,"Excelente profesora, de los mejores",POS,0.9761,False,False,False,0
57323,0,"Es muy respetuosa, empatica con sus estudiantes y busca ayudarlos",POS,0.9167,False,False,False,2
57328,0,Es muy correcta respecto a normativas,NEU,0.6316,False,False,False,-1
57332,0,Su conocimiento en los temas,NEU,0.5349,False,False,False,1
57334,0,Me gusta,NEU,0.5405,False,False,False,1
57335,0,Tiene manejo de los temas,NEU,0.4858,False,False,False,1
57336,0,Es super puntual,POS,0.5638,False,False,False,6
57338,0,Muy respetuosa,POS,0.7947,False,False,False,1
57340,0,Busca analizar y ayudar a los estudiantes,NEU,0.5641,False,False,False,0
57341,0,Es muy buena explicando temas,POS,0.915,False,False,False,1
57343,0,La facilidad de evaluar,NEU,0.4811,False,False,False,1
57344,0,Una buena explicación,POS,0.6692,False,False,False,1
57346,0,La participación,NEU,0.5759,False,False,False,1
57355,0,"La utilización de un proyecto como desarrollador de habilidades, aplicador de conceptos es bastante adecuada",POS,0.8127,False,False,False,1
57356,0,Su metodología de casos aplicados es muy eficiente porque permite aplicar los conceptos revisados en las lecturas y fomenta la aplicación didáctica de los conceptos,POS,0.7993,False,False,False,-1
57358,0,Tiene una metodología buena y es muy didáctica la clase,POS,0.9772,False,False,False,0
57359,0,Explica bien la clase y es muy didáctica,POS,0.9713,False,False,False,0
57360,0,Tiene una metodología muy buena y se sabe comunicar,POS,0.9708,False,False,False,1
57361,0,"Tiene una metodología buena, nos explica los temas a profundidad",POS,0.9656,False,False,False,1
57364,0,"Increíble mujer, gran persona",POS,0.9534,False,False,False,1
57365,0,Buena preparacion de la clase,POS,0.8969,False,False,False,0
57366,0,Muy bien todo,POS,0.9259,False,False,False,1
57368,0,"Excelente profesora, me siento completamente satisfecha con el trabajo que hemos hecho junto a ella, excelente persona, excelente dinámica del desarrollo de la clase, su metodologia nos ha hecho profundizar sobre todos los temas de manera que logramos aprender y sacar provecho de todo lo que ella nos ofrece en clase",POS,0.9754,False,False,False,2
57368,1,"Excelente docente, me siento muy orgullosa de tener profesores como ella",POS,0.9735,False,False,False,2
57378,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57379,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57380,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57381,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57382,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57383,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57384,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57385,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57386,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57387,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57388,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57389,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57390,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57391,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57392,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57393,0,"Sus expliaciones y correciones son oportunas y claras, por otro lado ayuda a generar mayor apropiación de los conocimientos por medio de herramientas ya utilizadas por el docente",POS,0.7455,False,False,False,-1
57394,0,Sin comentarios,NEU,0.5125,True,False,False,11
57411,0,"La profesora es muy amable, respetuosa, dinámica, posee conocimiento y experiencia en los temas, promueve la participación y muestra pasión y disposición por la clase",POS,0.9555,False,False,False,0
57417,0,"Excelente explicación de los temas, la profesora aclara las dudas durante el espacio acádemico, se ve dominio y experiencia en el área",POS,0.9468,False,False,False,0
57417,1,"La profe es muy chévere, amable y respetuosa",POS,0.9725,False,False,False,-1
57420,0,"El profesor es muy amable, respetuoso y divertido, demuestra conocimiento y experiencia en el área, proporciona retroalimentación y las notas en los tiempos estipulados",POS,0.9348,False,False,False,0
57421,0,"Tiene una excelente disposición para presentar la clase, una cercanía especial con los estudiantes y se esfuerza por integrar los contenidos",POS,0.9639,False,False,False,0
57423,0,"Excelente profesor, tiene un dominio total del tema, se preocupa por sus estudiantes, demuestra interés en el proceso y es exigente frente a los resultados esperados, lo cual es bastante beneficioso sabiendo que se trata de un énfasis al final de carrera",POS,0.9722,False,False,False,0
57424,0,muy buena gestion de tiempo en las clases,POS,0.927,False,False,False,6
57431,0,Clases dinámicas y muy amenas,POS,0.9349,False,False,False,0
57432,0,Clases muy variadas,NEU,0.681,False,False,False,-1
57433,0,"Dominio del tema, propositiva",POS,0.5452,False,False,False,1
57434,0,Clases dinámicas,NEU,0.6001,False,False,False,0
57435,0,Temáticas muy diversas,POS,0.4815,False,False,False,-1
57436,0,Dominio del tema,NEU,0.6677,False,False,False,1
57437,0,Clases muy dinámicas,POS,0.7892,False,False,False,0
57438,0,Clases muy variadas,NEU,0.681,False,False,False,-1
57439,0,Dominio del tema,NEU,0.6677,False,False,False,1
57441,0,Es amable con todos e intenta tener cercania con nosotros,POS,0.7682,False,False,False,1
57445,0,El juego hace dinamico el espacio,POS,0.7716,False,False,False,4
57452,0,Excelente profe de verdad hace que sea fácil de entender los temas y los conceptos de la clase,POS,0.9736,False,False,False,0
57453,0,Excelente profe,POS,0.4789,False,False,False,0
57454,0,Es una muy buena docente genera muchas actividades en clase lo que hace que la clase todas las clases sean diferentes de todas,POS,0.971,False,False,False,2
57455,0,Todo excelente,NEU,0.5931,False,False,False,1
57456,0,El profesor es muy bueno tiene muy buenos dominios del tema,POS,0.9744,False,False,False,0
57457,0,Preparación adecuada y bastante útil para próximos proyectos como Plan Padrinos,POS,0.881,False,False,False,1
57458,0,Todo súper bien,POS,0.8535,False,False,False,1
57460,0,Salidas como el sendero fortalecen el sentido y el objetivo de la materia,POS,0.8503,False,False,False,1
57469,0,"Es práctica, intenta hacer muchos trabajos de campo",NEU,0.7694,False,False,False,1
57471,0,espacio donde se puede participar de manera activa,NEU,0.6093,False,False,False,4
57472,0,Nos incentiva a ser mejores,POS,0.8356,False,False,False,1
57473,0,Buen dominio de los temas,POS,0.8656,False,False,False,1
57474,0,Está mejorando su disposición en la clase,POS,0.818,False,False,False,0
57475,0,Tiene una amplia experiencia que demuestra en clases,POS,0.8633,False,False,False,-1
57476,0,"Sus métodos de evaluación son muy buenos, reflejan conocimientos y mejorando competencias",POS,0.967,False,False,False,1
57479,0,"Explica claro, usa actividades que permitan reforzar lo temas, generalmente es puntual, resuelve dudas e inquietudes que además refuerza con ejemplos reales, da la retroalimentación en el tiempo debido, hace que el espacio de clase se sienta cómodo, lo que permite el desarrolla de la misma",POS,0.7441,False,False,False,0
57480,0,Todo en si es resaltable,POS,0.6927,False,False,False,1
57485,0,"La forma en la cual explica el docente , es totalmente estructurada e informativa , de forma que el aprendizaje es más fácil de captar y retener lo visto en clase",POS,0.7818,False,False,False,-1
57488,0,Tiene mucho conocimiento,NEU,0.5289,False,False,False,1
57490,0,Tiene muy buen manejo de los temas y sabe explicar muy bien,POS,0.9608,False,False,False,1
57493,0,"Me gusta que él ponga actividades en clase ya que permite que a través de esta podamos indagar sobre los temas, ademas de que el siempre está pendiente de esta y da retroalimentación, lo que permite reforzar nuestro conocimiento",POS,0.9358,False,False,False,0
57499,0,Exigirnos de buena manera a ser mejores,POS,0.6595,False,False,False,1
57501,0,"Explica muy bien, es dinamico, y nos inspiraba ser mejores",POS,0.976,False,False,False,8
57504,0,Hace muy dinámica la clase,POS,0.5991,False,False,False,0
57505,0,Muy didáctico en sus explicaciones,POS,0.8006,False,False,False,1
57506,0,Es muy atento,POS,0.7838,False,False,False,1
57508,0,Muy respetuoso,POS,0.7902,False,False,False,1
57509,0,Excelente docente 0 quejas,POS,0.9051,False,False,False,0
57523,0,"Es muy amable , se le entienden los conceptos y es muy claro",POS,0.9635,False,False,False,1
57525,0,Qué es muy buen profesor,POS,0.9654,False,False,False,0
57526,0,Clase perfecta,NEU,0.4459,False,False,False,0
57527,0,Conocimiento amplio y perfecto desarrollo de clase,POS,0.8694,False,False,False,0
57528,0,"De las clases más prácticas, lo que hace que el conocimiento se integre y se ejecute",POS,0.9354,False,False,False,-1
57529,0,Desarrollo perfecto de la clase,POS,0.5848,False,False,False,0
57530,0,La profe sabe mucho,POS,0.614,False,False,False,0
57531,0,"Conocimiento perfecto, de las clases que uno aprende o aprende",POS,0.6643,False,False,False,-1
57534,0,"Profundidad teórica, modelo de la clase muy intuitivo",POS,0.7534,False,False,False,-1
57537,0,"Dinamismo, propuestas distintas de cátedra",NEU,0.6317,False,False,False,8
57538,0,Acompañamiento personalizado coherente con el contenido,NEU,0.606,False,False,False,1
57541,0,"Acompañamiento continuo en los contenidos, motivación, modelo pedagógico enriquecedor",POS,0.852,False,False,False,0
57542,0,"Pedagogía muy bien aplicada, acompañamiento constante y retroalimentación del proceso",POS,0.8968,False,False,False,0
57543,0,Las actividades son muy dinámicas,POS,0.9152,False,False,False,8
57545,0,"Pedagogía muy bien aplicada, gran fortaleza en el tema teórico abordando a profundidad cada temática",POS,0.9442,False,False,False,0
57555,0,"Muy buena profesora, explica dinámicamente todos los temas para comprender de manera adecuada por medio de actividades evaluativas y que incentivan el compromiso en la materia",POS,0.9639,False,False,False,0
57556,0,Es puntual,NEU,0.6218,False,False,False,6
57557,0,Es muy amable y clara con información,POS,0.9122,False,False,False,1
57558,0,Tiene buen dominio en los temas,POS,0.93,False,False,False,1
57559,0,"Toca temas realistas, importantes y efectivos",POS,0.7903,False,False,False,1
57560,0,Es muy detallada con los temas a explicar,POS,0.8669,False,False,False,1
57561,0,Muy amable y a disposición de los estudiantes con los temas,POS,0.9495,False,False,False,0
57562,0,Excelente profesor y muy buen dominio de temas,POS,0.9689,False,False,False,0
57563,0,Muy comprensivo con los estudiantes e intenta despertar el interés,POS,0.8359,False,False,False,0
57564,0,Muy buena con el dominio y con el método de clase y trabajos,POS,0.9127,False,False,False,0
57567,0,Sus clases son interesantes y hace su materia interesante,POS,0.9659,False,False,False,0
57569,0,Es un excelente docente,POS,0.9687,False,False,False,0
57569,1,"sobre todo es una excelente persona, y hace muy interesantes sus clases",POS,0.9773,False,False,False,-1
57570,0,"Tiene mucho dominio del tema, y explica muy bien",POS,0.9576,False,False,False,1
57572,0,Hace las actividades dinámicas,NEU,0.7669,False,False,False,8
57573,0,"Dinámica de clase, es muy buena",POS,0.9637,False,False,False,0
57575,0,"Muy buen profesor, aclara todas las dudas y explica claramente todos los temas",POS,0.9744,False,False,False,0
57577,0,Sus clases son didácticas y las hace interesantes,POS,0.9732,False,False,False,0
57579,0,buena persona,NEU,0.5425,False,False,False,1
57580,0,"Sus clases son muy interesantes, y las hace muy didácticas, así siento que he aprendido mucho en esta materia",POS,0.9758,False,False,False,0
57584,0,"Excelente docente, y excelente persona, sus clases son muy interesantes, sus clases son didácticas, y además de eso resaltó lo muy buena persona que es, sin duda es el mejor docente y la clase más interesante del semestre",POS,0.9805,True,False,False,-1
57595,0,"Todo, el profe la tiene súper clara y busca que de igual forma absorba el conocimiento",POS,0.8556,False,False,False,0
57597,0,Es un profesor que tiene bastante conocimiento,POS,0.8475,False,False,False,0
57600,0,"Conoce sobre el tema, la clase es didáctica y se reconoce que sabe sobre el tema",POS,0.8006,False,False,False,-1
57605,0,"Conoce sobre el tema, explica adecuadamente y las actividades permiten entender y comprender más sobre el tema",POS,0.8043,False,False,False,1
57610,0,"La profesora tiene buena relación con los estudiantes, transmite energía positiva y no solo es teoría sino también práctica",POS,0.9689,True,False,False,0
57613,0,No exige de más,NEU,0.4754,True,False,False,11
57614,0,"El profe, es muy amable, retroalimenta muy bien y su pedagogía es muy amena",POS,0.9804,False,False,False,0
57615,0,Excelente conocimiento de la materia,POS,0.8915,False,False,False,1
57617,0,"I’m profesor muy didáctico, una forma de explicar muy interesante y seguro de lo que dice",POS,0.9761,False,False,False,0
57629,0,Me gusta su metodología de aprendizaje,POS,0.9632,False,False,False,0
57630,0,"Me gusta su metodología de aprendizaje, sus estrategias nos permiten integrarnos y concretar con la materia y conocimientos",POS,0.9639,False,False,False,-1
57631,0,Me gusta su metodología de aprendizaje,POS,0.9632,False,False,False,0
57633,0,"Me gusta su metodología de aprendizaje, sus estrategias nos permiten integrarnos y concretar con la materia y conocimientos",POS,0.9639,False,False,False,-1
57641,0,"Destaco su sólida competencia disciplinar, que se refleja en la claridad, precisión y profundidad con la que desarrolla cada sesión",POS,0.8191,False,False,False,-1
57641,1,"Sus clases evidencian una adecuada estructuración, contenidos bien articulados y un manejo eficiente del tiempo, lo que favorece un aprendizaje riguroso y sin dilaciones innecesarias",POS,0.8013,True,False,False,6
57641,2,"Asimismo, es notable su disciplina y compromiso tanto con la materia como con las normas que orientan el espacio académico, aspectos que aportan seriedad y coherencia al proceso formativo",POS,0.8817,False,False,False,-1
57642,0,"Es muy amable, explica demasiado bien/claro",POS,0.9508,False,False,False,1
57645,0,"Es una persona muy atenta, amable y tiene un léxico muy agradable",POS,0.9753,False,False,False,1
57657,0,El docente presenta buenas practicas para la materia,POS,0.8474,False,False,False,0
57660,0,"Excelente docente, con gran paciencia y actitud",POS,0.9751,False,False,False,0
57661,0,Gran profesor,POS,0.5151,False,False,False,0
57662,0,"Gran docente, explica muy bien y mucha paciencia",POS,0.9783,False,False,False,-1
57663,0,Buen docente,POS,0.4926,False,False,False,0
57664,0,Tiene un amplio conocimiento,POS,0.762,False,False,False,1
57665,0,Buena docente,POS,0.4728,False,False,False,0
57666,0,"Buen docente, con gran conocimiento",POS,0.954,False,False,False,0
57667,0,"Muy buen docente, con mucho conocimiento y paciencia",POS,0.9758,False,False,False,0
57668,0,"El profesor posee amplio conocimiento del tema y tiene buenas habilidades comunicativas y expresa bien a los estudiantes los temas a desarrollar, da el espacio para realizar actividades que nos permiten comprender más el tema visto en clase",POS,0.9408,False,False,False,0
57669,0,"El profesor explica muy bien los temas de la materia, con ejemplos prácticos y actividades que nos permiten entender mejor los temas",POS,0.9645,False,False,False,0
57671,0,He aprendido mucho sobre las leyes de Colombia,POS,0.8843,False,False,False,14
57672,0,He aprendido mucho sobre como hacer una página web,POS,0.8612,False,False,False,-1
57673,0,Enseña muy bien los temas de recursos humanos,POS,0.9449,False,False,False,-1
57674,0,Hace actividades muy entretenidas,POS,0.9511,False,False,False,8
57675,0,Es una clase muy entretenida,POS,0.9712,False,False,False,0
57676,0,Explica muy bien,POS,0.9363,False,False,False,1
57677,0,Explica muy bien,POS,0.9363,False,False,False,1
57678,0,Explica muy bien,POS,0.9363,False,False,False,1
57680,0,Enseña excelentemente todos los temas,POS,0.9566,False,False,False,0
57681,0,Muy buen ambiente,POS,0.9641,False,False,False,4
57683,0,Los temas son claros,NEU,0.5423,False,False,False,1
57685,0,Buena metodología,POS,0.712,False,False,False,1
57691,0,"La actitud, tranquilidad y paciencia para enseñar",POS,0.8227,False,False,False,0
57696,0,Buena metodología,POS,0.712,False,False,False,1
57702,0,Actitud en clase,NEU,0.6917,False,False,False,0
57703,0,Explica muy bien,POS,0.9363,False,False,False,1
57704,0,"Explica de manera clara ,le gusta enseñar se le entiende",POS,0.826,False,False,False,-1
57709,0,Muy didáctica la clase,POS,0.9203,False,False,False,0
57714,0,Que explica bien,POS,0.719,False,False,False,1
57720,0,Con cada estudiante le ayuda con su proyecto,NEU,0.6545,False,False,False,0
57722,0,Excelente profesor,POS,0.44,False,False,False,0
57732,0,Enseña de muy buena manera,POS,0.9618,False,False,False,0
57733,0,Los talleres son interesantes,POS,0.8882,False,False,False,1
57734,0,Me gusta mucho lo que hace,POS,0.9668,False,False,False,-1
57738,0,Ella es una muy buena profe explica muy bien y es muy comprensiva,POS,0.9767,False,False,False,2
57741,0,Ejercicios interactivos,NEU,0.5881,False,False,False,10
57747,0,todo bien,NEU,0.5894,False,False,False,1
57748,0,Me gustan los casos,POS,0.8838,False,False,False,1
57749,0,No es una clase de estar copiando todo el tiempo o de memoria,NEG,0.6555,True,False,False,3
57750,0,Es buena,NEU,0.5061,False,False,False,1
57753,0,Excelente clase,POS,0.6329,False,False,False,0
57755,0,no me gusta su forma de enseñar,NEG,0.9319,True,False,False,3
57756,0,Me gusta mucho su electiva es buena siendo profe y todo,POS,0.9761,False,False,False,0
57757,0,Buen profe,NEU,0.4593,False,False,False,0
57758,0,Es muy buena docente explica con amor,POS,0.972,False,False,False,-1
57760,0,clase aburrida nada por destacar,NEG,0.8154,True,False,False,3
